@RELATION PPI

@ATTRIBUTE GO_sim_bp_avg numeric
@ATTRIBUTE GO_sim_bp_sum numeric
@ATTRIBUTE GO_sim_bp_max numeric
@ATTRIBUTE GO_sim_cc_avg numeric
@ATTRIBUTE GO_sim_cc_sum numeric
@ATTRIBUTE GO_sim_cc_max numeric
@ATTRIBUTE PCC_1_devtissues numeric
@ATTRIBUTE PCC_2_heterog numeric
@ATTRIBUTE domain_match numeric
@ATTRIBUTE domain_score numeric
@ATTRIBUTE orthology_score numeric
@ATTRIBUTE class {1,-1}

@DATA
0,0,0,0,0,0,-0.00160430509704757,-0.288823069189759,0,0,1,-1
0,0,0,0,0,0,-0.532523354324925,-0.618999518883701,0,0,1,-1
0,0,0,0.142857142857143,3,3,-0.334137210071995,-0.0246237119581354,0,0,0,-1
0,0,0,0,0,0,0.0687059544976916,-0.00407966723026194,0,0,1,-1
0,0,0,0,0,0,-0.233771100804237,-0.313459037066405,0,0,0,-1
0.05,4,1,0,0,0,-0.342991783919448,-0.375479611973949,0,0,1,-1
0,0,0,0,0,0,0.235376659098073,0.258802139065738,0,0,1,-1
0,0,0,0,0,0,0,-0.384513415547162,0,0,0,-1
0,0,0,0,0,0,0.147488855520003,-0.016703630944622,0,0,1,-1
0,0,0,0,0,0,0.181891432210113,-0.391601708328682,0,0,0,-1
0,0,0,0,0,0,0.117598974329867,0.0700246882187468,0,0,1,-1
0,0,0,0,0,0,-0.439617009092492,-0.359966673376511,0,0,0,-1
0,0,0,0,0,0,-0.123987693552871,0.0438373926716106,0,0,0,-1
0,0,0,0,0,0,0,-0.275967326690185,0,0,1,-1
0.0634920634920635,75,4,0,0,0,-0.578765356898482,-0.214292583853221,0,0,0,-1
0,0,0,0.166666666666667,2,2,0,0.284284410189403,0,0,1,-1
0,0,0,0,0,0,-0.0268656609504977,0.121642952550576,0,0,0,-1
0.0413223140495868,172,5,0,0,0,-0.128723793383826,0.191893623768471,0,0,2,-1
0,0,0,0,0,0,-0.152018024284472,-0.295770705567444,0,0,4,-1
0,0,0,0,0,0,-0.209883160839851,-0.239165636045014,0,0,1,-1
0.0546875,132,7,0.03125,4,4,0.555557140649763,0.44432954286244,0,0,1,-1
0,0,0,0,0,0,-0.312872867907265,-0.24699380056649,0,0,1,-1
0.0909090909090909,90,5,0,0,0,0,0.696400640823295,0,0,1,-1
0,0,0,0,0,0,-0.106514193286901,0.162213322211928,0,0,2,-1
0,0,0,0,0,0,-0.488189851953086,-0.35315659629355,0,0,3,-1
0.0612244897959184,15,3,0.0408163265306122,4,2,-0.466577301249,-0.58438857268631,0,0,1,-1
0,0,0,0,0,0,-0.153613140012695,0.282034621196697,0,0,1,-1
0,0,0,0,0,0,0.222445117169062,0.71289486767039,0,0,1,-1
0,0,0,0,0,0,-0.158543853621037,-0.275012651754329,0,0,0,-1
0,0,0,0,0,0,0.481507896966561,0.549776511686344,0,0,1,-1
0.0153846153846154,54,2,0.0307692307692308,20,4,-0.11518548434239,0.134388271327969,0,0,1,-1
0,0,0,0,0,0,0,-0.151518471481146,0,0,1,-1
0,0,0,0,0,0,-0.0596942576309022,-0.664294515642728,0,0,1,-1
0,0,0,0,0,0,-0.0584444548681473,0.678893925848089,0,0,1,-1
0,0,0,0,0,0,0.017257717445809,-0.0357606999870126,0,0,1,-1
0,0,0,0,0,0,-0.166747833942377,-0.0133145681091647,0,0,1,-1
0,0,0,0,0,0,-0.0900802303268997,0.0258535096795956,0,0,1,-1
0,0,0,0,0,0,-0.529696797723165,-0.2174789889198,0,0,1,-1
0,0,0,0,0,0,-0.284171295882726,-0.276249315104099,0,0,1,-1
0,0,0,0,0,0,0.334976836701339,0.079255005043695,0,0,0,-1
0,0,0,0,0,0,-0.207217383618874,-0.408556955070574,0,0,1,-1
0,0,0,0,0,0,0.513135772340102,-0.183335583897221,0,0,0,-1
0,0,0,0,0,0,-0.0879657541379757,0.36160707524431,0,0,0,-1
0.0427350427350427,240,5,0,0,0,-0.277207329867241,-0.194307157849913,0,0,2,-1
0.0392156862745098,156,4,0.0588235294117647,6,6,0.679896236998324,0.720603721469748,0,0,1,-1
0,0,0,0.19047619047619,4,4,-0.447934092713616,-0.403877404486555,0,0,0,-1
0,0,0,0,0,0,-0.255021161657703,-0.223812921492404,0,0,1,-1
0.0486111111111111,480,7,0.0138888888888889,2,2,-0.0942414022615122,-0.00432503438280797,0,0,1,-1
0,0,0,0,0,0,0.716343838234586,0.233123307700146,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,0,-1
0,0,0,0,0,0,-0.103007533759596,-0.415434940497518,0,0,1,-1
0,0,0,0,0,0,0.29159132835853,-0.160730129053369,0,0,2,-1
0,0,0,0,0,0,0,0.374490006846905,0,0,0,-1
0,0,0,0,0,0,-0.0355569018131856,0.231314268158912,0,0,0,-1
0,0,0,0,0,0,-0.10674253999249,0.206851061762254,0,0,1,-1
0,0,0,0,0,0,-0.0272798726913747,-0.216818783699737,0,0,1,-1
0,0,0,0,0,0,0.193161729533301,-0.128878913255482,0,0,1,-1
0,0,0,0,0,0,0.372510941112297,-0.165712692699939,0,0,1,-1
0.125,12,3,0.0833333333333333,4,2,-0.121615319610138,-0.358592119838759,0,0,1,-1
0.1,18,3,0,0,0,0.412213927226853,0.0182508942066781,0,0,1,-1
0,0,0,0,0,0,0.631888739101737,0.574277195192885,0,0,1,-1
0.09375,18,3,0.1875,6,6,0.285529650055055,0.0877382985548031,0,0,1,-1
0,0,0,0,0,0,0,-0.513458743827596,0,0,1,-1
0.0470588235294118,18,4,0.0235294117647059,18,2,0.119427944695939,-0.0198003822589761,0,0,1,-1
0,0,0,0,0,0,-0.244052667896736,0.339423318764645,0,0,1,-1
0,0,0,0,0,0,-0.280164455483403,0.139864195791864,0,0,1,-1
0,0,0,0,0,0,-0.551301289456084,-0.112815472162958,0,0,1,-1
0,0,0,0,0,0,0,-0.503621943871887,0,0,1,-1
0,0,0,0,0,0,0.18308591978346,0.255938175367779,0,0,1,-1
0,0,0,0,0,0,-0.0145857871171788,-0.188767271552771,0,0,1,-1
0,0,0,0.125,12,3,-0.173266999746508,-0.140647738961902,0,0,1,-1
0,0,0,0,0,0,-0.173724003239488,-0.0703367919239913,0,0,1,-1
0,0,0,0,0,0,-0.0873655466611477,0.0988789840438259,0,0,1,-1
0.0357142857142857,85,3,0.0476190476190476,13,4,-0.0959551679341475,-0.120203796611412,0,0,1,-1
0,0,0,0,0,0,0.0760070856714797,0.0248620162630768,0,0,1,-1
0,0,0,0,0,0,0.323498660995998,0.144268950591277,0,0,0,-1
0,0,0,0,0,0,-0.0289432087179418,-0.107769221086007,0,0,1,-1
0.0277777777777778,12,1,0.111111111111111,4,4,0,-0.0925879271627911,0,0,1,-1
0,0,0,0,0,0,0.3724593297058,0.0696369656872532,0,0,2,-1
0,0,0,0,0,0,0.106007572507707,-0.0731963513076133,0,0,0,-1
0,0,0,0,0,0,-0.0455873183092003,0.0453476791684744,0,0,1,-1
0,0,0,0,0,0,0.0768777194231006,-0.074070080784733,0,0,0,-1
0,0,0,0,0,0,0.427924700930146,0.800250911644674,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0.117647058823529,14,2,0,0.655863262413655,0,0,1,-1
0,0,0,0,0,0,-0.410790130353578,-0.119931294149404,0,0,1,-1
0,0,0,0,0,0,-0.0235783699315239,-0.0141820311394506,0,0,1,-1
0,0,0,0,0,0,-0.00851365076983431,0.332850322197178,0,0,0,-1
0,0,0,0,0,0,0.0432225906838222,0.329437017600795,0,0,1,-1
0,0,0,0.0740740740740741,2,2,0,-0.331067670793444,0,0,1,-1
0,0,0,0,0,0,-0.32871888706379,-0.250192144635017,0,0,1,-1
0,0,0,0,0,0,0.433002571799245,0.29416009589579,0,0,0,-1
0,0,0,0,0,0,0.267134115920094,0.15772230550139,0,0,1,-1
0,0,0,0,0,0,-0.598304624685679,-0.292166029093541,0,0,1,-1
0,0,0,0,0,0,-0.119283257884961,-0.00589922664831478,0,0,1,-1
0,0,0,0,0,0,0.0954367044107081,0.462519340721996,0,0,1,-1
0.0740740740740741,72,4,0,0,0,0,0.294970975503538,0,0,1,-1
0,0,0,0,0,0,0.597101597070827,-0.0561890887749987,0,0,1,-1
0,0,0,0.166666666666667,2,2,0,0,0,0,4,-1
0,0,0,0,0,0,0.418876168166866,0.164972000417293,0,0,1,-1
0,0,0,0,0,0,0.0407976643840064,0.0473013538845851,0,0,1,-1
0,0,0,0,0,0,-0.189600092850452,-0.66605023808114,0,0,0,-1
0,0,0,0,0,0,-0.34357342750409,0.0549030362198195,0,0,0,-1
0.0375,72,3,0,0,0,0.308203291264862,0.491431060512628,0,0,3,-1
0,0,0,0,0,0,0.118313420050743,-0.145582496489374,0,0,1,-1
0,0,0,0,0,0,-0.028537621379886,-0.326842337407523,0,0,0,-1
0,0,0,0,0,0,0.0671668876048242,0.387084402953349,0,0,0,-1
0,0,0,0,0,0,-0.170781665883476,0.326140421292286,0,0,1,-1
0,0,0,0,0,0,0.294433815524301,-0.412597827043275,0,0,3,-1
0,0,0,0.2,2,2,-0.0296608982453288,0.482515776621402,0,0,1,-1
0,0,0,0,0,0,-0.0162020052343739,-0.00322915566925466,0,0,1,-1
0,0,0,0,0,0,-0.2618611988987,-0.433841149906502,0,0,1,-1
0,0,0,0,0,0,-0.265689390307158,0.082284355826697,0,0,0,-1
0.0288461538461538,160,3,0,0,0,0,0.559295271053938,0,0,0,-1
0,0,0,0,0,0,0.82375759585071,0.538899541748625,0,0,1,-1
0,0,0,0,0,0,-0.308557734781188,-0.0166533357463267,0,0,1,-1
0,0,0,0,0,0,-0.415616302641207,-0.467898475655891,0,0,1,-1
0.025,1,1,0.075,5,3,0.615187151508432,0.372445088819175,0,0,1,-1
0,0,0,0,0,0,-0.191850353707771,-0.184043043237872,0,0,1,-1
0,0,0,0,0,0,0.0568512863227921,0.435842074973458,0,0,1,-1
0,0,0,0.666666666666667,2,2,0,-0.0933631332184771,0,0,0,-1
0,0,0,0,0,0,-0.341516319614139,-0.231621039432384,0,0,1,-1
0,0,0,0,0,0,0.185500601350803,-0.18317458393239,0,0,1,-1
0,0,0,0,0,0,-0.346238529259564,-0.256773123877567,0,0,0,-1
0,0,0,0,0,0,-0.396632166030761,-0.184741884019059,0,0,3,-1
0,0,0,0,0,0,0,-0.132660644779943,0,0,2,-1
0,0,0,0,0,0,0,-0.0878522637288286,0,0,1,-1
0,0,0,0,0,0,-0.00165982246830219,-0.281632435187518,0,0,1,-1
0.0533333333333333,34,4,0.0266666666666667,6,2,-0.152040768687846,-0.216840242227937,0,0,1,-1
0,0,0,0,0,0,0.423929321373546,0.227622701426177,0,0,1,-1
0,0,0,0,0,0,-0.161795731607031,-0.249653573928528,0,0,1,-1
0,0,0,0,0,0,0.762406405767319,0.735823607529258,0,0,3,-1
0.05,64,4,0.025,12,2,0.435215153658838,0.147065468175856,0,0,2,-1
0,0,0,0,0,0,-0.183735815951547,-0.383049467597609,0,0,1,-1
0,0,0,0,0,0,0,-0.288368805928893,0,0,1,-1
0,0,0,0,0,0,-0.278621973256521,-0.0242488742063899,0,0,0,-1
0,0,0,0,0,0,-0.372030864594078,-0.424600973086073,0,0,1,-1
0,0,0,0,0,0,0.236291157695176,0.142826861461266,0,0,1,-1
0,0,0,0,0,0,0.231186586506536,0.818144791666647,0,0,1,-1
0,0,0,0,0,0,0,0.213135955757049,0,0,1,-1
0,0,0,0,0,0,0.386748752064808,0.753539856492544,0,0,0,-1
0,0,0,0,0,0,0.0493746249174034,0.00812322068198017,0,0,1,-1
0,0,0,0,0,0,0.75785777318283,0.666478078536927,0,0,1,-1
0,0,0,0,0,0,-0.549025952921527,-0.625241450897266,0,0,0,-1
0,0,0,0.04,33,3,0.494341032551085,0.351821784736376,0,0,3,-1
0,0,0,0,0,0,0,0.293669304719019,0,0,0,-1
0,0,0,0,0,0,0.068748143129666,-0.279918927729946,0,0,1,-1
0,0,0,0,0,0,0.106375178413342,-0.0580971059924366,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0,-0.56339500154444,0,0,1,-1
0,0,0,0,0,0,0.581008809425227,0.208247172561001,0,0,2,-1
0.175,63,7,0,0,0,0.890261408656384,0.754253873217559,0,0,2,-1
0,0,0,0,0,0,0.204798928565529,0.427878272983448,0,0,0,-1
0,0,0,0,0,0,-0.0207086859024135,-0.390062708001214,0,0,1,-1
0,0,0,0,0,0,0.221959131893934,0.167773163142461,0,0,1,-1
0,0,0,0,0,0,0.662275239149935,0.362773861583293,0,0,1,-1
0,0,0,0,0,0,-0.159784862866912,-0.231784612204705,0,0,1,-1
0,0,0,0,0,0,-0.0924280080353339,0.07159200802546,0,0,1,-1
0,0,0,0,0,0,0.00432991441046033,0.196029414615437,0,0,1,-1
0,0,0,0,0,0,0,-0.146291801847724,0,0,0,-1
0,0,0,0,0,0,-0.222029919394559,-0.0802233288702502,0,0,1,-1
0,0,0,0,0,0,-0.587009495210924,-0.428087671770615,0,0,1,-1
0,0,0,0,0,0,-0.0584318448835952,-0.24594787678277,0,0,1,-1
0,0,0,0.166666666666667,3,3,0.642914104358037,0.508096654054345,0,0,1,-1
0,0,0,0,0,0,-0.186341387844347,-0.294927809731061,0,0,0,-1
0,0,0,0,0,0,0.0482813453721315,-0.282672586508071,0,0,1,-1
0,0,0,0,0,0,0.292606496806427,0.249236494126956,0,0,0,-1
0,0,0,0,0,0,-0.220952441032864,0.503091531623777,0,0,0,-1
0,0,0,0,0,0,0.14347969032157,0.0423828177621267,0,0,0,-1
0,0,0,0,0,0,0.164413912193734,-0.361558728370407,0,0,0,-1
0.0333333333333333,4,1,0.0666666666666667,8,2,-0.000759795826113529,-0.0706533275506396,0,0,1,-1
0,0,0,0,0,0,0.0416159873644766,0.18232986925601,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,0,-1
0.0289256198347107,451,7,0,0,0,0.179097585400028,0.650343740935806,0,0,1,-1
0,0,0,0,0,0,0.457131515494599,0.000810543553004352,0,0,0,-1
0,0,0,0,0,0,-0.179565147573883,0.223206597956332,0,0,1,-1
0,0,0,0,0,0,0.163826301584716,0.107133646335308,0,0,0,-1
0,0,0,0,0,0,-0.237317740077734,0.073180398226738,0,0,1,-1
0.0208333333333333,48,3,0,0,0,-0.211481447064037,-0.0437453515637467,0,0,0,-1
0,0,0,0.0555555555555556,6,3,-0.142799233925178,-0.203958741660971,0,0,1,-1
0,0,0,0,0,0,-0.290576103043325,-0.123900006196773,0,0,1,-1
0,0,0,0,0,0,0.487051158103054,0.202843015160192,0,0,1,-1
0,0,0,0,0,0,-0.281692476714754,-0.339645729259207,0,0,2,-1
0,0,0,0,0,0,-0.570156926287675,-0.695774983512915,0,0,1,-1
0,0,0,0.0740740740740741,2,2,-0.49945482149924,-0.218812139737965,0,0,1,-1
0,0,0,0,0,0,-0.193235569559738,0.289307736953803,0,0,0,-1
0.111111111111111,20,4,0.0555555555555556,2,2,-0.0739276683278058,0.455539115314356,0,0,1,-1
0,0,0,0,0,0,0.514398563458509,-0.0706618933990655,0,0,1,-1
0,0,0,0,0,0,0.305206323986523,0.794013446831223,0,0,1,-1
0,0,0,0,0,0,0.216755418055766,0.16398004536392,0,0,1,-1
0.0833333333333333,7,3,0.111111111111111,15,4,-0.181441023768502,0.16405164728358,0,0,1,-1
0,0,0,0,0,0,-0.00818979767941258,-0.163639513146658,0,0,0,-1
0,0,0,0,0,0,0.111416062248764,-0.0754907782418106,0,0,0,-1
0,0,0,0,0,0,0.248536898828281,0.0537149690150534,0,0,1,-1
0,0,0,0,0,0,0,0.0274153206842482,0,0,1,-1
0,0,0,0.6,36,6,0.406311013174543,0.131593760505064,0,0,1,-1
0,0,0,0.0666666666666667,2,2,0.362592674342933,0.715182717969969,0,0,0,-1
0,0,0,0,0,0,0.304054451112621,-0.0433439053529269,0,0,1,-1
0,0,0,0,0,0,-0.408153637733718,-0.208710032656545,0,0,4,-1
0,0,0,0,0,0,-0.261408583538038,0.232799996071968,0,0,1,-1
0,0,0,0,0,0,-0.144088189777305,-0.0628054079589335,0,0,1,-1
0,0,0,0,0,0,0,0.0317734259696771,0,0,1,-1
0,0,0,0,0,0,-0.228888029546055,0.476974698803816,0,0,0,-1
0,0,0,0,0,0,0,-0.381573726244022,0,0,0,-1
0,0,0,0,0,0,-0.500444615345043,-0.241782715488425,0,0,1,-1
0,0,0,0,0,0,0.143186638884918,0.117226793446939,0,0,0,-1
0,0,0,0,0,0,-0.452789662101434,-0.556946399616812,0,0,0,-1
0,0,0,0,0,0,0.204522909372863,0.228333587152388,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0.0294117647058824,17,2,0,0,0,-0.092498939593544,-0.00571939741594403,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0.153620827628063,-0.00629341275523793,0,0,1,-1
0,0,0,0,0,0,-0.0638319497253185,-0.179666640936842,0,0,0,-1
0,0,0,0,0,0,0.122991617872661,0.0467149830208912,0,0,1,-1
0,0,0,0,0,0,0.292717693754023,0.427705267356498,0,0,1,-1
0,0,0,0,0,0,0.257418883094137,-0.383814745415575,0,0,1,-1
0,0,0,0,0,0,0.0646783450843812,0.0158234041691718,0,0,0,-1
0,0,0,0,0,0,0.260933107413253,0.00502449919622108,0,0,0,-1
0,0,0,0,0,0,0.36245568990036,-0.132403027875392,0,0,1,-1
0,0,0,0.0740740740740741,2,2,-0.0948300792961326,-0.0947631703994692,0,0,1,-1
0,0,0,0,0,0,0.0372009309125297,0.0424445401849789,0,0,0,-1
0,0,0,0,0,0,0,-0.609689603211201,0,0,1,-1
0,0,0,0,0,0,-0.298893337037104,-0.326980577249426,0,0,1,-1
0.018796992481203,225,5,0.0150375939849624,18,4,-0.451257309529273,-0.395249030117977,0,0,1,-1
0,0,0,0.222222222222222,2,2,0.148010789947626,0.177750866891565,0,0,0,-1
0.0833333333333333,5,2,0.125,5,3,-0.193059724492887,-0.0147781000712409,0,0,1,-1
0,0,0,0,0,0,0.246155695824402,0.222809339586059,0,0,1,-1
0,0,0,0,0,0,-0.180490925501542,-0.348568350456567,0,0,0,-1
0,0,0,0,0,0,0.128945018144174,0.0635420296635497,0,0,1,-1
0,0,0,0,0,0,0,0.266733790941824,0,0,1,-1
0,0,0,0,0,0,-0.0300911091720034,0.310018940960602,0,0,1,-1
0.03125,240,4,0.015625,8,2,0.153207608814607,0.359144494092167,0,0,1,-1
0,0,0,0,0,0,0.183867525057982,0.546738260751146,0,0,1,-1
0,0,0,0,0,0,0,0.0350872252140563,0,0,0,-1
0,0,0,0,0,0,-0.0391003455456545,-0.0190536118760265,0,0,2,-1
0,0,0,0,0,0,-0.149058192742275,-0.357113479434443,0,0,1,-1
0,0,0,0.153846153846154,2,2,-0.196150298766644,0.0136737078776255,0,0,1,-1
0.0714285714285714,75,4,0.0892857142857143,17,5,0.020997383080143,-0.344386361504846,0,0,1,-1
0,0,0,0,0,0,-0.0369244003974753,-0.226367295251699,0,0,1,-1
0,0,0,0,0,0,-0.0660076736399196,-0.338981017917901,0,0,1,-1
0,0,0,0,0,0,-0.0289168116502127,-0.52763698854099,0,0,0,-1
0,0,0,0,0,0,0.0523303863977866,-0.0193442287239489,0,0,1,-1
0,0,0,0,0,0,-0.534762760615533,0.164066174453231,0,0,1,-1
0,0,0,0,0,0,0.305734857418216,0.735676242325014,0,0,1,-1
0,0,0,0,0,0,0.360134235773072,0.318700356177205,0,0,1,-1
0,0,0,0,0,0,0.67251634310731,0.418550404641099,0,0,1,-1
0,0,0,0,0,0,-0.0115009488943073,-0.212302385445936,0,0,1,-1
0,0,0,0,0,0,-0.450923309151009,-0.345662410322704,0,0,1,-1
0,0,0,0,0,0,0.100343421943272,0.492209577202242,0,0,4,-1
0,0,0,0,0,0,0,0.0829293591812945,0,0,1,-1
0,0,0,0,0,0,0,-0.0467193331249704,0,0,0,-1
0,0,0,0,0,0,0.173124471167803,-0.203881302883998,0,0,3,-1
0,0,0,0,0,0,0.820104486038148,0.562101528770094,0,0,1,-1
0,0,0,0,0,0,0.0700735695531472,0.151884483165946,0,0,0,-1
0,0,0,0,0,0,0.32619522143898,0.000435597902557963,0,0,1,-1
0,0,0,0,0,0,0.433316057129251,0.384849266303715,0,0,1,-1
0,0,0,0,0,0,-0.417622783613432,-0.171330295602908,0,0,1,-1
0.0277777777777778,10,1,0,0,0,-0.224817020471718,-0.168559458063737,0,0,1,-1
0,0,0,0,0,0,0.454342222816883,0.261380695862542,0,0,1,-1
0,0,0,0,0,0,-0.145636025630448,0.00925814263509842,0,0,1,-1
0,0,0,0,0,0,0.201706305190572,0.0810655289527208,0,0,1,-1
0,0,0,0,0,0,-0.342063342128343,-0.233479671025207,0,0,1,-1
0,0,0,0,0,0,-0.159311327493125,-0.0320774201532495,0,0,1,-1
0,0,0,0.0952380952380952,4,2,0.0559257138749993,-0.14258519388852,0,0,1,-1
0,0,0,0,0,0,-0.457000213745064,-0.228443213159108,0,0,2,-1
0,0,0,0,0,0,-0.134250211593203,-0.208883767558293,0,0,1,-1
0,0,0,0,0,0,-0.390486456386437,0.194375836934281,0,0,0,-1
0,0,0,0,0,0,-0.202411625240947,0.0236897525506229,0,0,0,-1
0.0384615384615385,232,7,0.021978021978022,4,4,0,0,0,0,2,-1
0,0,0,0,0,0,0.761222194002192,0.144751629480737,0,0,4,-1
0,0,0,0,0,0,0.228523530322465,0.0921811929550826,0,0,1,-1
0,0,0,0,0,0,0.0704812612455838,-0.0946531216064968,0,0,1,-1
0,0,0,0,0,0,0.50832089018014,0.449222328640096,0,0,4,-1
0,0,0,0,0,0,-0.00445795133467194,0.425449327583576,0,0,1,-1
0,0,0,0,0,0,-0.228886287107418,-0.558659551438973,0,0,0,-1
0.0340909090909091,18,3,0.0227272727272727,12,2,-0.260335695354033,-0.242095211761576,0,0,1,-1
0,0,0,0,0,0,-0.171000484706962,0.368252521066886,0,0,1,-1
0,0,0,0,0,0,0.106107999327103,0.0549097897116996,0,0,3,-1
0,0,0,0.0444444444444444,8,2,0,-0.709732171888125,0,0,1,-1
0,0,0,0,0,0,0.379535525491505,0.370513477588025,0,0,0,-1
0,0,0,0,0,0,-0.0856403016270799,-0.19678853866499,0,0,4,-1
0,0,0,0,0,0,0.13176533024743,-0.217815498662088,0,0,1,-1
0.0227272727272727,576,6,0,0,0,0.0829593025967213,-0.0380989640652266,0,0,1,-1
0,0,0,0.0555555555555556,2,2,0.169425088763056,-0.0624995802523909,0,0,2,-1
0,0,0,0.0740740740740741,6,4,-0.0871926250827193,-0.179607956300327,0,0,1,-1
0,0,0,0,0,0,0,-0.174915796300604,0,0,1,-1
0,0,0,0,0,0,-0.263248286111143,-0.158684784961103,0,0,0,-1
0,0,0,0,0,0,0.282535336595142,-0.193835952456967,0,0,1,-1
0.0357142857142857,30,3,0,0,0,0.375964290584253,0.814208381653437,0,0,1,-1
0,0,0,0,0,0,-0.367132949024073,-0.182434808600623,0,0,1,-1
0,0,0,0,0,0,0.2291172895855,-0.469934226790075,0,0,1,-1
0,0,0,0.222222222222222,2,2,-0.436556779575307,-0.343651812391936,0,0,1,-1
0,0,0,0,0,0,0.475962337888944,0.534880379872392,0,0,1,-1
0,0,0,0,0,0,-0.0950947792877447,0.36928806023669,0,0,0,-1
0,0,0,0,0,0,-0.1520755711363,-0.44347698242363,0,0,1,-1
0,0,0,0,0,0,0.0800261696360735,-0.0659051369741642,0,0,1,-1
0.0277777777777778,36,2,0,0,0,0.124842971597357,-0.0867674203853737,0,0,1,-1
0,0,0,0,0,0,-0.693780395879423,0.252741372120806,0,0,1,-1
0,0,0,0,0,0,-0.101168601943744,-0.00467401040057081,0,0,3,-1
0,0,0,0,0,0,0,0.243304421111603,0,0,1,-1
0,0,0,0.0625,2,2,0.376326799315872,0.0511600690710725,0,0,0,-1
0.03,40,3,0.02,4,2,-0.117514177269449,-0.124076053960057,0,0,1,-1
0,0,0,0,0,0,0.0411228566366976,0.356655152564673,0,0,1,-1
0,0,0,0,0,0,0,-0.0183412219394611,0,0,0,-1
0,0,0,0,0,0,-0.373579160758934,-0.0497887327500028,0,0,1,-1
0,0,0,0,0,0,0.0597609904052199,-0.0707047753216189,0,0,1,-1
0,0,0,0,0,0,-2.85749827335618e-05,-0.33944244089318,0,0,0,-1
0,0,0,0,0,0,-0.302457093019808,0.616128289639142,0,0,1,-1
0,0,0,0.666666666666667,4,4,0.69318005278182,-0.103348716477505,0,0,1,-1
0,0,0,0,0,0,0,-0.0477225286927393,0,0,1,-1
0,0,0,0,0,0,-0.476868248746171,-0.24568438606274,0,0,1,-1
0,0,0,0,0,0,0.0541783646555769,0.114764141249085,0,0,1,-1
0,0,0,0,0,0,0.422460145389638,0.314687901253814,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,2,-1
0,0,0,0,0,0,-0.258145167916862,-0.152975341465317,0,0,1,-1
0.04,8,2,0.04,10,2,0.0445225004271602,0.298619183312414,0,0,1,-1
0,0,0,0,0,0,0.41537096901275,0.010316732107144,0,0,1,-1
0,0,0,0,0,0,-0.382475726717456,-0.00832346265492827,0,0,0,-1
0,0,0,0,0,0,-0.00370004128899112,0.245944132910588,0,0,1,-1
0,0,0,0,0,0,-0.15509490460185,-0.0415172505537245,0,0,1,-1
0,0,0,0,0,0,-0.0108206010619321,-0.0118153448794867,0,0,1,-1
0,0,0,0,0,0,-0.151962707911246,-0.068506061959431,0,0,3,-1
0,0,0,0,0,0,0.110433083726699,0.0240539038322153,0,0,1,-1
0,0,0,0,0,0,0.87498505434719,0.765117307190698,0,0,1,-1
0,0,0,0,0,0,0.158541676860152,0.235047892614322,0,0,4,-1
0,0,0,0,0,0,-0.30571496250704,-0.029227677483308,0,0,1,-1
0.0194805194805195,185,3,0.0194805194805195,4,3,0.697992135343238,0.608120786433156,0,0,0,-1
0,0,0,0,0,0,0.32288452180471,-0.215528191122719,0,0,1,-1
0,0,0,0,0,0,0.532551354603159,0.336842585032535,0,0,1,-1
0,0,0,0,0,0,0.842391836164622,0.621327997781479,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,1,-1
0,0,0,0,0,0,0.218570456733078,-0.306362150625247,0,0,0,-1
0,0,0,0,0,0,0.190283657923494,0.478093659475524,0,0,2,-1
0,0,0,0,0,0,0,0.0490921062242611,0,0,1,-1
0,0,0,0,0,0,0.440969474268666,0.51712107307598,0,0,1,-1
0,0,0,0,0,0,-0.456624197518802,-0.417554682409412,0,0,1,-1
0,0,0,0,0,0,0,-0.269207267189207,0,0,1,-1
0,0,0,0,0,0,0.622619707716547,0.552001604322593,0,0,1,-1
0,0,0,0,0,0,0.064350215532702,0.0120276429244173,0,0,1,-1
0,0,0,0,0,0,0.0774599318259141,0.416291922088674,0,0,1,-1
0,0,0,0,0,0,0,0,0,0,0,-1
0.0230769230769231,96,3,0.0461538461538462,20,6,-0.817995761082084,-0.777715217204398,0,0,1,-1
0,0,0,0,0,0,0.170093781814098,0.364836922006532,0,0,0,-1
0.0714285714285714,4,2,0.0714285714285714,6,2,0.250381985443498,0.47204911956225,0,0,1,-1
0,0,0,0,0,0,0.183682393754682,0.750365126336471,0,0,0,-1
0,0,0,0,0,0,0.138826661223649,0.456751097835477,0,0,0,-1
0,0,0,0,0,0,-0.225029532602743,-0.437201511653582,0,0,0,-1
0.0333333333333333,51,3,0.0555555555555556,15,5,0.372655999301531,0.127183623019706,0,0,1,-1
0,0,0,0,0,0,0.468399489701339,0.649420191225316,0,0,0,-1
0.0357142857142857,5,1,0,0,0,0.184972230606018,0.0816724259688786,0,0,1,-1
0,0,0,0,0,0,0.266048777049047,0.308766950581145,0,0,1,-1
0,0,0,0,0,0,0,0.00227681454756241,0,0,0,-1
